id,combined_cleaned
586,년 부산광역시 열린행사장 컨텐츠 운영 관리 기간제노동자 채용 공고 부산 전체 진취형 세부내용 년 부산광역시 열린행사장의 컨텐츠 운영 관리를 위해 다음과 같이 채용 공고 하오니 관심 있는 분들의 많은 참여 바랍니다 공고기간 목 수 서류접수 목 금 자세한 일정 및 세부내용은 첨부파일을 참고하시길 바라며 문의사항은 유선 으로 연락주시기 바랍니다
587,목조문화재 감시순찰 기간제근로자 채용 부산 기장군 현실형 세부내용 목조문화재 감시순찰 기간제근로자 채용공고 채용인원 명 채용분야 목조문화재 감시순찰 채용기간 명 명 주요업무내용 문화재 재난예방을 위한 감시 및 순찰 업무 화재요소 및 문화재 낙서 등 훼손요인 예방 문화재 시설 주변 제초 청소 등 문화재 안전에 필요한 일반관리 등 근무조건 계약기간 명 보수 원일대 보험료 포함 각종 수당 연차유급휴가 주차수당 지급 근무시간 휴게시간 시간 포함 근무장소 기장장관청 및 기장향교 매주 월요일 휴무매주 토일 교대 휴무 기타 자세한 사항은 첨부된 파일 참고 문의 기장군청 문화체육과
588,년 교통유발부담금 기간제근로자전산입력보조 재채용 공고 부산 사상구 현실형 세부내용 년 교통유발부담금 기간제근로자전산입력보조를 붙임과 같이 재채용 공고하고자 합니다
589,부산여성가족과 평생교육진흥원 원장 채용 공고 부산 북구 사회형 세부내용 부산여성가족과 평생교육진흥원 원장 채용 공고부산광역시의 출연기관인 재단법인 부산여성가족과 평생교육진흥원에서는 양성평등사회 실현 및 건강한 가정을 구현하고평생교육 진흥에 기여하기 위해 부산여성가족과 평생교육진흥원을 창의적으로 이끌어 나갈 역량과 지도력을 갖춘 유능한 원장을 모시고자 합니다 임용직위 재단법인부산여성가족과 평생교육진흥원 원장 임기 및 계약 임 기 년년 연임 가능 단 현 시장이 연임되지 않고 새로운 시장이 선출되는 경우에는 남은 임기에도 불구하고 새로운 시장의 임기가 개시되기 전에 그 임기가 종료된 것으로 함 계 약 지방자치단체 출자출연기관의 운영에 관한 법률 제조에 따라 부산광역시장과 성과계약 체결 응모자격 부산여성가족과 평생교육진흥원의 사업과 관련하여 전문지식과 경험이 풍부하며 사회적 덕망이 있는 자정관 제조 지방자치단체 출자출연기관의 운영에 관한 법률 제조임원의 결격사유에 해당하지 않는 자 응모원서 접수 접수기간 금 월 접 수 처 부산여성가족과 평생교육진흥원 경영혁신실 주소 부산시 북구 효열로 금곡동 접수방법 우편 방문접수 중 선택 접수 마감 우편접수 접수기간 마감일 도착분에 한해 접수함 방문접수 평일 근무시간 내공모관련 자세한 사항은 붙임 공고문 등을 확인하시기 바랍니다 년 월 일재단법인부산여성가족과 평생교육진흥원 임원추천위원회 위원장
590,년 하반기 인재개발원 기간제노동자식당보조 채용 공고 부산 전체 현실형 세부내용 년 하반기 인재개발원 기간제노동자식당보조 채용 공고 년 하반기 부산광역시 인재개발원 식당보조 기간제노동자 채용계획을 다음과 같이 공고합니다 근로기간 개월간 근무시간 주 일시간 일 시간 휴게시간 분 근로내용 식당 급식업무 보조식기 및 조리기구 등 세척 청소 및 위생관리 등 채용인원 명 응시원서 제출서류 등 자세한 사항은 공고문을 참고하시기 바랍니다 붙임 공고문 끝년 월 일 부산광역시 인재개발원장
591,년 신종감염병 대응 기간제근로자 채용 공고 부산 연제구 사회형 세부내용 부산광역시 연제구 보건소에서 근무할 신종감염병 대응 기간제근로자 채용을 다음과 같이 공고합니다 공 고 명 년 신종감염병 대응 기간제근로자 채용 공고 공고기간 채용분야 및 인원 신종감염병 대응 업무 명 원서접수 세부내용 붙임 공고문 참조
592,년 지역사회중심 금연지원서비스사업 금연지도원 모집공고 부산 동래구 현실형 세부내용 부산광역시 동래구 보건소에서는 지역사회중심 금연지원서비스사업의 원활한 추진을 위해 금연지도원을 다음과 같이 모집합니다 동래구 보건소 로 문의 모집인원 및 자격 금연지도원 격일제 명 민법제조에 따른 비영리법인 또는 비영리민간단체 지원법 제조에 따라 등록된 비영리민간단체에 소속된 사람으로서 해당 법인 또는 단체의 장이 추천하는 사람 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장이 정하는 건강ㆍ금연 등 보건정책 관련 교육과정을 시간 이상 이수한 자 국가금연지원센터 온라인금연교육 우대사항 보건사업 및 단속업무 근무경력자 운전면허 소지자 실제 운전 가능자 사진기능사 자격 소지자 동래구 관내 거주자 활동수당 주간근무 일시간 원 야간휴일근무 일시간 원 활동시간 격일제 일 시간 필요시 근무시간 변경가능 위촉기간 년 예산범위 내에서 변경 가능 응시요령 가 접수기간 수 금 나 접수방법 방문접수 동래구보건소 건강증진과 건강증진계층 다 신청서류 하단 첨부 서식 참조 금연지도원 신청서 금연지도원 추천서비영리법인 또는 비영리민간단체의 장의 추천을 받은 경우에 한함 보건정책 관련 교육과정을 시간이상 이수한 경우 수료증 부 라 최종합격자 제출 서류 신청서에 기재한 전공 및 주요경력을 증명하는 서류 부 개월 이내 촬영한 탈모 정면 상반신 반명함판 사진 매 내용이 사실과 다를 경우 합격을 취소함 자세한 사항은 부산광역시 동래구 보건소 로 문의 바랍니다
593,년 부산사회조사 조사요원 모집 공고 부산 남구 사회형 세부내용 년 부산사회조사조사요원 모집을 다음과 같이 공고합니다 모집인원 총명조사원 조사관리자 공고기간 수 수 원서접수 화 수 시 시 중식시간 제외 접수방법 본인 방문접수부산남구청 층 기획감사담당관 조직법무팀 결과발표 월 남구 홈페이지 공고 및 합격자 개별 통지 기타 자세한 사항은 모집공고문붙임파일을 참고하시기 바랍니다
594,년 부산사회조사 조사요원 모집공고 부산 부산진구 사회형 세부내용 년 부산사회조사 조사요원 모집공고 모집인원 조사관리자 명 조사원 명 공고기간 목 목 접수기간 월 목 까지 접수방법 방문접수부산진구청 층 기획조정실 법무조직계 제출서류 등 자세한 사항은 공고문을 확인해 주시기 바랍니다
595,동래구 혁신어울림센터 들락날락 작은도서관 기간제근로자 채용 공고 부산 동래구 사회형 세부내용 부산광역시 동래구 평생교육과에서 년도 혁신어울림센터 들락날락 작은도서관 사서보조 업무를 수행할 기간제근로자를 다음과 같이 모집합니다 채용인원 사서보조 기간제근로자명 주말단시간 사서보조 기간제근로자명 채용일자 근무장소 혁신어울림센터 들락날락 작은도서관동래구 금강로 혁신어울림센터 층 근무기간 월 월개월 응시자격 자격요건 도서관법에 의한 사서자격증 소지자준사서 이상의 자격증 보유자 지방공무원법제조에 규정한 결격사유가 없는 사람 남자의 경우 병역을 필하였거나 면제된 사람 성범죄경력조회 및 아동학대관련범죄전력조회 결과 범죄 전력이 없는 사람 우대요건 도서관 업무 유경험자공고일 기준 년 이내 컴퓨터 관련 자격증 소지자 동래구 거주자공고일 전일 기준 동래구에 주민등록이 되어 있는 자 국가유공자 취업취약계층기초생활수급자 한부모가족 장애인부양자 등 서류접수기간 화 금 까지 접수장소 안락누리도서관문의 접수방법 본인 방문 및 전자우편 접수 우편 불가 접수시 반드시 확인전화 요망 원서접수번호가 회신되면 접수완료된 것임 접수의 경우 증명사진 부착 및 서명이 완료된 스캔본만 인정 기타 자세한 사항은 붙임 공고문 참조
596,부산광역시 중동부사업소 기간제 노동자공무직 대체인력 채용 공고 부산 중구 현실형 세부내용 산광역시 상수도사업본부 중동부사업소 기간제노동자공무직 대체인력 채용 계획을 다음과 같이 공고합니다 채용인원 명 고용형태 기간제 노동자수도검침 채용기간 년 개월 근무장소 상수도사업본부 중동부사업소 요금부서 부산광역시 중구 샘길 근무시간 주일월금 일 시간 휴게시간 시간 포함 근무 급여수준 기본급 월 원세전 기준 정액급식비 가족수당 등 별도 기타사항 대보험 가입 등 기타사항은 근로기준법 및 부산광역시 공무직 및 기간제노동자 인사관리 규정에 따름 공고 및 접수기간 화 월 접수방법 방문 및 이메일 월 도착분까지 인정 자세한 내용은 공고문을 참고하시기 바랍니다 문의 상수도사업본부 중동부사업소 업무부서 붙임 중동부사업소 기간제노동자공무직 대체인력 채용 공고문 부 응시원서 등 제출서류서식 각 부 끝
597,낙동강관리본부 기간제노동자공무직 대체인력 채용 재공고 부산 전체 사회형 세부내용 부산광역시 낙동강관리본부 낙동강하구에코센터 야생동물보호팀 소속 기간제노동자공무직 대체인력채용 재공고합니다자세한 사항은 첨부파일을 참고하여 주시기 바랍니다
598,년 하반기 온천천 기간제근로자시설물관리 채용 재공고 부산 연제구 사회형 세부내용 년 하반기 온천천 기간제근로자시설물관리를 다음과 같이 공개 채용하고자 합니다 채용분야 온천천시민공원 시설물관리공중화장실 관리 근무기간 채용인원 명여 원서접수 월 화 방문접수 채용방법 서류심사 및 면접심사 최종합격자 발표 목 예정 기타 자세한 사항은 첨부된 공고문을 참고하시기 바랍니다
599,년도 해맞이작은도서관 기간제근로자 채용 부산 연제구 사회형 세부내용 년도 부산광역시 연제구 해맞이작은도서관 기간제근로자 채용 계획을 아래와 같이 공고합니다 채용인원 명 채용기간 목 화 공고기간 목 월 접수기간 화 금 공고문안 붙임내용 참조
600,년우리동 방역지킴이기간제근로자 채용 재공고 부산 남구 사회형 세부내용 부산광역시 남구보건소 우리동 방역지킴이 기간제근로자 채용계획을 다음과 같이 공고합니다 채용분야 인원 모집분야 우리방역지킴이 인 원 명 계약기간 일 급 원일 채용조건 근무장소 남구 개 행정복지센터각 동 명 근무시간 월 금요일 주일 보 수 기본급 원일 년 남구 생활임금 반영 근무조건 업무 특성상 현장근무 방역장비 사용 가능한 신체 건강한 사람 선발방법 및 일정 접수기간 화 월 일간 차 서류전형 수 개별통보문자발송 접 수 처 남구보건소 층 보건정책과 감염병예방팀 면 접 일 목 남구보건소 최종합격자 발표 금 개별통보문자발송 기타 자세한 사항은 부산 남구보건소 보건정책과 감염병예방팀 으로 문의바랍니다
601,재단법인 부산창조경제혁신센터 직원 채용 공고 부산 전체 사회형 세부내용 재단법인 부산창조경제혁신센터는 창업지원 전문기관으로서 창업기업지원 업무 수행을 위한 유능한 인재를 아래와 같이 공개 모집합니다 채용인원 명코디네이터 채용분야 부산형 워케이션 활성화 사업 접수기간 화 월 까지 상세내용 붙임 공고문 참조 문 의 처 기획조정팀 이정율 매니저
602,년 부산광역시 청사 기계설비 유지관리 기간제노동자 채용 재공고 부산 전체 현실형 세부내용 년 부산광역시 청사 기계설비 유지관리 기간제노동자 채용을 위해 다음과 같이 재공고하오니 관심있는 분들의 많은 참여 바랍니다 공고기간 금 화 서류접수 월 화 자세한 일정 및 세부내용은 첨부파일을 확인하시기 바라며 문의사항은 유선 총무과 하원상 으로 연락주시기 바랍니다붙임 채용공고문 부 응시원서 및 제출서류 부 끝
603,영도 마리노 오토캠핑장 기간제근로자 채용추가공고 부산 영도구 현실형 세부내용 남여 화장실 청소 및 물품 관리 카라반 세탁물 수거 및 정비 비품 관리 캠핑장 부대시설 청소 및 물품 관리 분리수거 등
604,년 기준 부산환경산업조사 조사요원 모집 공고 부산 동래구 현실형 세부내용 년 기준 부산환경산업조사 조사요원 모집을 다음과 같이 공고합니다 모집인원 조사요원 명조사관리자 조사원 최종 모집인원은 변동될 수 있음 공고기간 목 목 접수기간 수 목 합격자 발표 월 예정 문의처 동래구 기획감사실 더 자세한 사항은 첨부파일을 확인하시기 바랍니다
605,년 연제구 아동복지교사 추가 채용 공고 부산 연제구 사회형 세부내용 년 연제구 아동복지교사 추가 채용 공고입니다 모집분야 아동복지교사영어지도 명 기간제근로자 접수기간 월 수 접 수 처 연제구청 층 가정복지과아동친화계 제출서류 붙임파일 참조 근무기간 근무장소 연제구 관내 지역아동센터 문 의 처 연제구청 가정복지과 아동친화계 상세내용은 붙임파일을 참고하시기 바랍니다
606,년 하반기 기장군 도서관 기간제근로자 채용 공고 부산 기장군 사회형 세부내용 년 하반기 기장군 도서관 기간제근로자 채용을 다음과 같이 공고합니다 접수기간 화 금 채용기간 예산 등 도서관 사정에 따라 채용기간이 조정될 수 있음 채용인원 명 정관도서관팀 정관도서관명 사서업무 명 들락날락 운영 명 정관어린이도서관명 사서업무 명 청사경비 명 환경미화 명 고촌어울림도서관명 사서업무 명 청사경비 명 환경미화 명 기장도서관팀 기장도서관명 사서업무 명 환경미화 명 대라다목적도서관명 사서업무 명 청사경비 명 환경미화 명 내리새라도서관명 사서업무 명 청사경비 명 환경미화 명 교리도서관명 사서업무 명 주말사서 명 채용방법 서류전형 및 면접을 통한 공개채용 채용일정 등 세부내용은 붙임 공고문 참고 문의사항 기장군청 행정자치국 도서관과 정관도서관팀 기장도서관팀
607,년 기장종합사회복지관 제회 시간강사 채용 부산 기장군 사회형 세부내용 기장군도시관리공단 공고 제 호 년 기장종합사회복지관 제회 시간강사 채용 공고 기장군도시관리공단 기장종합사회복지관 시간강사를 다음과 같이 모집합니다 모집기간 수 화 모집인원 명 모집분야 교육문화프로그램 시간강사세부내용 붙임참조 지원자격 관련 자격증 소지자 및 년 이상 경력자 모집연령 만세 이상 제출서류 이력서 부 개인정보이용동의서 부 자격 관련 증빙서류 각 부 심사방법 차 서류자격 적격여부 심사 차 면접시험 접수장소 기장종합사회복지관부산광역시 기장읍 차성로 면접일시 및 장소 수 차 합격자에 한하여 개별 통지 기타사항 및 준비서류 붙임공고문참조 관련문의 기장종합사회복지관 년 월 일 기장군도시관리공단 이사장
608,년 노인맞춤돌봄서비스사업 생활지원사 추가채용 부산 기장군 사회형 세부내용 년 노인맞춤돌봄서비스사업 생활지원사 추가채용 공고 붙임파일을 확인하시기 바랍니다 문의 기장군노인복지관본관 노인맞춤돌봄수행기관
609,년 하반기 공중 간이화장실 청소 및 시설물관리 업무 기간제근로자 채용 부산 연제구 현실형 세부내용 년 하반기 공중간이화장실 청소 및 시설물관리 업무 기간제근로자 채용을 위해 다음과 같이 공고 합니다 가 공 고 명 년 하반기 공중간이화장실 청소 및 시설물관리 기간제 채용 공고 나 채용인원 명 다 공고기간 라 원서접수 연제구청 자원순환과층 마 면접심사 연제구청 영상회의실층 바 세부내용 붙임 공고문 및 채용서류 문의 연제구 자원순환과
610,년도 목조문화재 안전경비원장안사 인력 채용 공고 부산 기장군 현실형 세부내용 문화재 안전경비원장안사 기간제근로자 채용공고 채용인원 명 채용분야 문화재 안전경비원장안사 채용기간 주요업무내용 문화재 재난예방을 위한 감시 및 순찰 업무 화재요소 및 문화재 낙서 등 훼손요인 예방 문화재 안전관리 앱을 활용한 재난안전관리 업무 수행 중요지점 제초 청소 등 문화재 안전에 필요한 일상관리 등 근무조건 계약기간 보수 원일대 보험료 포함 각종 수당 월차유급휴가 지급 근무시간 익일 휴게시간 시간 포함 인조 교대 근무 근무장소 장안사장안읍 장안로 이 사업은 고용노동부 장관의 승인을 받은 감시단속적 근로자의 규정이 적용되는 사업으로 일반적인 근로시간 휴게시간 주휴수당이 적용되지 않음 기타 자세한 사항은 첨부된 파일 참고 접수문의 기장군청 문화체육과
611,년 박태준기념관 기간제근로자 채용 부산 기장군 사회형 세부내용 년 하반기 박태준기념관 기간제근로자 채용을 공고하오니 많은 신청 바랍니다 채용인원 총 명 화토일 주일 근무 명학예보조 명사서보조 명 토일 주말 시간 근무 명 채용기간 접 수 일 화 금 기타사항 붙임참조 문의 박태준기념관
612,기장군 환경통합관제센터기간제근로자 채용 부산 기장군 사회형 세부내용 기장군 환경통합관제센터에서 근무할 환경감시 측정감시사무보조 기간제근로자를 다음과 같이 채용하오니 많은 지원 바랍니다 채용인원 명조교대 근무 환경감시원 명측정감시사무보조원 근무기간 환경감시원 개월 측정감시원사무보조 개월 채용방법 서류전형과 면접심사를 통한 공개채용 접수기간 월 수 일간 접수방법 정관보건지소 층 본인 방문 접수 기타 채용일정 등 세부 내용은 붙임 공고문 참고 문의사항 기장군 환경위생과 환경통합관제센터
613,년 하반기 공원분야 기간제근로자 채용공고 부산 남구 현실형 세부내용 남구청 공원녹지과에서 쾌적하고 원활한 공원관리를 위한 년 상반기 공원분야 기간제근로자를 다음과 같이 공개모집합니다 채용개용 채용분야 공원단속명 공원관리명 채용기간 공원관리 공원관리 차 차 근무지 공원 및 유원지 시설 녹지 전역 채용일정 신청서 접수 월 수남구청 공원녹지과 우편 및 방문접수 서류합격자 발표 금 개별 유선문자통보 체력검증 화 토남구 국민체육센터서류합격자에 한함 장 소 남구 체육인증센터백운포로 전화예약 필수 면접 실시 심사 월 이기대공원 관리사무소용호동 번지 최종합격자 발표 화 개별유선문자통보 및 홈페이지 공고 근무기간 및 근무시간 공원다속 개월토일 근무평일일 지정휴무주일 공원관리차 개월 공원관리차 개월 임금단가 원일 대보험 가입 및 주차연차유급수당 별도 지급 기타 상세한 내용은 남구청 공원녹지과로 문의하시기 바랍니다
614,년 사상구 노후준비지원센터 전담인력기간제근로자 채용공고 부산 사상구 사회형 세부내용 부산광역시 사상구에서는 년 노후준비지원센터 운영에 따른 노후준비지원센터 전담인력기간제근로자을 공개 채용하고자 아래와 같이 공고합니다 공 고 명 년 사상구 노후준비지원센터 전담인력기간제근로자 채용 공고 모집인원 전담인력 명 접수기간 화 목 자세한 사항은 붙임파일을 확인해 주시기 바랍니다 붙임 년 노후준비지원센터 전담인력 채용공고 부 응시원서 등 제출서류서식 각 부 끝
615,자동차 관련 과태료주정차위반과태료 등 기간제근로자 채용 공고 부산 북구 현실형 세부내용 부산광역시 북구 자동차 관련 과태료주정차위반과태료 등 기간제 근로자를 채용하고자 다음과 같이 공고합니다 채용분야 자동차 관련 과태료주정차위반과태료 등 체납관리 업무보조 채용인원 명 담당업무 주정차위반과태료 체납관리 업무보조 민원전화응대 및 안내 등 채용기간 예산사정 등으로 인해 채용기간 조정 가능 접수기간 월 수 점심시간 시 제외 접수장소 북구청 제별관 층 교통행정과 접수방법 본인 방문 접수 문 의 북구청 교통행정과 자세한 공고내용은 첨부파일을 참고하시기 바랍니다
616,영도구 시간선택제임기제공무원 채용계획 공고 부산 영도구 현실형 세부내용 문서사송 업무 대형버스 중형버스 등 부서 內 관리차량 운전 등
617,년 부산광역시 청사미화 기간제근로자 채용공고 부산 전체 현실형 세부내용 년 부산광역시 청사 미화관리 기간제노동자 채용을 위해 다음과 같이 공고하오니 관심있는 분들의 많은 참여 바랍니다 공고기간 월 일 서류접수 월 화 자세한 일정 및 세부내용은 첨부파일을 확인하시기 바라며 문의사항은 유선 총무과 김정훈 으로 연락주시기 바랍니다붙임 채용공고문 부 응시원서 및 제출서류 부 끝
618,년도 영화의전당 제차 기간제 직원 채용 부산 전체 진취형 세부내용 재단법인 영화의전당 년도 제차 기간제근로자 공개채용을 다음과 같이 실시하오니 많은 지원바랍니다 자세한 사항은 공고문을 참고해 주시고 문의는 영화의전당 경영지원팀으로 해주시기 바랍니다
619,보건환경연구원 기간제노동자실험실 검사보조요원 채용 공고 부산 전체 현실형 세부내용 부산광역시 보건환경연구원 미생물팀에서 기간제노동자실험실 검사 보조요원를 다음과 같이 공개 모집하오니 많은 지원 바랍니다 채용개요 가 근무기간 나 채용인원 명 다 근무형태 주 일시간 근무 휴게시간 라 근무내용 미생물 실험 보조 등 마 보험가입 대 보험국민연금 건강보험 고용보험 산재보험 노인장기요양병원 바 보수 일급 원 원서접수 월 금 접수방법 방문 및 우편 이메일 접수 문 의 보건환경연구원 감염병연구부 미생물팀 기타 자세한 사항은 붙임의 공고문을 참고하시기 바랍니다
620,부산광역시 기장군자원봉사센터 센터장 채용 부산 기장군 사회형 세부내용 부산광역시 기장군자원봉사센터 센터장 채용 공고 기장군자원봉사센터에서 다음과 같이 센터장을 공개모집하니 많은 응모 바랍니다 공고접수기간 월 월 선발인원 명 자격요건 채용공고문 참고 접수기간 월 수 방문접수 차 발표서류전형 금 개별통보 차 면접 수 기장군청 층 회의실 합격자발표 목 자세한 공고내용은 첨부파일을 참조하시기 바랍니다 년 월 일 사기장군자원봉사센터 이사장
621,해양수산인재개발원 공무직 근로자조리원 채용 부산 기장군 현실형 세부내용 수산인재개발원 공무직 근로자조리원 채용 가 채용분야 조리원공무직 근로자 나 선발인원 명 다 근무기간 계약체결일월중 정년만세 라 근무예정지 부산 기장군 기장읍 기장해안로 해양수산인재개발원 마 채용일정 등 상세내용 붙임 참조 문의사항 해양수산인재개발원 교육지원과
622,보건환경연구원 기간제노동자공무직 대체인력 채용 공고 부산 전체 사회형 세부내용 부산광역시 보건환경연구원 기간제노동자공무직 대체인력 채용계획을 다음과 같이 공고합니다 부산광역시보건환경연구원장 첨부된 공고문을 참고하시기 바랍니다
623,부산 조위관측소 관측원단시간 근로자 채용 공고 부산 중구 사회형 세부내용 국립해양조사원 남해해양조사사무소에서 관리하고 있는 부산 조위관측소 관측원단시간 근로자 채용을 아래와 같이 공고합니다 아 래 ㅇ 채용 내용가 직종고용형태 조위관측원단시간 근로자나 주요 업무 조위관측소 시설물 관측장비 기본수준점표 점검 및 관리 해수기준면조석 측정 및 수온 염분 관측 월간보고서 작성 및 제출다 채용 인원 명라 근무지주소 부산 조위관측소부산광역시 중구 중앙동가 부근ㅇ 근무 조건가 근무 기간 계약 시 까지결격사유 없을 시 년 단위 재계약 체결나 근무일 주 일월토 일요일 공휴일 무근 휴무다 근무 시간 일 시간라 보수시급 원마 보험사항 국민연금개인 선택 고용보험 산재보험 단시간 근로자월 시간 미만 건강보험 제외국민건강보호법 시행령 제조제항그 외 자세한 사항은 첨부된 공고문을 참조바랍니다
624,년 기준 광업제조업조사 조사요원 모집 부산 기장군 현실형 세부내용 년 기준 광업제조업조사 조사요원 모집을 공고하오니 많은 신청 바랍니다 접수기간 월 수 중식시간 제외 조사기간 화 화 기간중 일 조사요원 교육일 수 채용인원 총 명 조사관리자 명 조사지원담당자 명 조사원 명 기타사항 붙임 채용 공고문 및 제출서류 양식 참조 문의 기장군청 기획감사실
625,년 에너지홈닥터 사업 추진을 위한 에너지 홈닥터 컨설턴트 모집 공고 부산 부산진구 진취형 세부내용 년 에너지홈닥터사업을 위하여 에너지홈닥터 모집을 하고자 하오니 참여를 희망하는 대상자께서는 기한 내 신청 바랍니다 사업명 에너지홈닥터 모집대상 명 접수기한 업무내용 직무교육 총회 참여 에너지 진단 희망세대 전기사용 및 대기전력 진단 등인 조 각 조당 세대 진단 수당지급 일 홈닥터 수당 원 지급총 원 활동비원 채용일정 공고기간 금 금 접수기간 금 금 시까지 방문접수 합격자발표 목 개별통지 및 홈페이지 자세한 사항은 첨부파일채용공고문을 참고하시기 바랍니다
626,년 부산광역시 동래구 청사미화원기간제근로자 채용 공고 부산 동래구 현실형 세부내용 년 부산광역시 동래구 청사미화원기간제근로자 채용 계획을 붙임과 같이 공고합니다 채용분야 청사미화원기간제근로자 근로기간 월 월개월 월 급 원 상당생활임금 연계 통상임금 상기 월 외에 명절휴가비 정액급식비 복지포인트 가족수당 등 별도 지급 채용인원 명 담당업무 청사 내외부 청소 관리 부설주차장 미화 및 재활용품 집하장 관리 등 접수기간 월 수 접수방법 동래구 재무과층 방문접수 또는 이메일 접수 방문접수는 평일 만 가능 기타 자세한 사항은 동래구 재무과 로 문의하시기 바랍니다
627,년도 하반기 신중년 경력형 일자리 사업용호별빛공원 안전지킴이 및 전시해설가채용 공고 부산 남구 현실형 세부내용 부산 남구에서는 년도 하반기 신중년 경력형 일자리 사업 용호별빛공원 안전지킴이 및 전시해설가사업 참여자를 아래와 같이 모집합니다 채용분야 및 인원 분야 공원안전지킴이 전시체험관 전시해설가 채용인원 공원안전지킴이남 명 전시체험관 전시해설가명남녀무관 근무기간 개월간 공원 안전지킴이 근무시간 일 시간 주 일 공원운영시간 내 교대근무 토일요일 공휴일 근무 포함단 법정 공휴일 근무자는 평일 대체휴무 실시 담당업무 용호별빛공원 내 안전사고 예방 및 긴급구고 환경정비 각종 시설물 관리 등 전시체험관 전시해설가 근무기간 개월간 근무시간 일 시간 주일 전시체험관 운영시간 내 교대근무 수일 근무 월화 휴무 담당업무 전시체험관 전시해설 이용객 안내 시설관리 및 환경 정비 등 근무조건 근무기간 개월간 보수 일급 원 년 남구 생활임금 반영 원서접수 및 일정 접수기간 금 화 접수방법 방문 또는 전자우편 본인이 직접 방문접수 접수시간 전자우편 접수 화 까지 접수분에 한함 접수장소 남구청 층 미래성장담당관 미래전략팀 전자우편으로 제출 시 제출서류에 자필 서명이 날인되어 있어야 함 서류심사 목 개별 유선통보 체력심사 공원 안전지킴이 분야만 실시 수 남구국민체육센터체력인증센터 면접심사 금 남구청 층 소회의실 내부사정에 따라 변경될 수 있으며 일정변경 시 개별 통보 최종합격자 발표 월 남구 홈페이지 공고 기타 자세한 사항은 남구청 미래성장담당관로 문의하시기 바랍니다
628,년 하반기 사상구 구인구직개척단 채용 공고 부산 사상구 사회형 세부내용 년 하반기 사상구 구인구직개척단취업상담원으로 근무할 대상자를 모집공고합니다
629,년 사상구보건소 민원실운영사업 기간제근로자 채용공고 부산 사상구 사회형 세부내용 년도 민원실운영사업의 원활한 수행을 위하여 기간제근로자를 붙임과 같이 모집합니다 채용인원 민원실 업무보조 명 접수기간 목 목 서류전형 결과 통보 금 면접일시 화 예정 최종합격 결과 통보 목 보건소 사정에 따라 일정은 변동가능하며 자세한 내용은 첨부파일을 참고하시기 바랍니다
630,동래구 보건소 민원실 기간제근로자 채용 공고 부산 동래구 사회형 세부내용 동래구 보건소 민원실 육아휴직 대체 기간제근로자를 다음과 같이 모집합니다 채용인원 민원실 사무보조 명 근무기간 개월 예산 및 휴직복직 여부 등에 따라 변경 가능 근무장소 동래구보건소 민원실 등 근로임금 일 원대 보험료 본인부담금 포함 주월차 수당 별도 지급 근무시간 일 시간 주 일 근무월금 휴게시간 시간 포함 근무내용 민원실 제증명 발급 및 사무보조 전화 및 방문민원 안내 등 접수기간 월 수 까지 도착분에 한함 접수장소 동래구보건소 층 보건행정계 문의 접수방법 방문 우편 이메일 기타 자세한 사항은 붙임 공고문 참조
631,년도 제단계 공공근로사업 및 하반기 지역공동체일자리사업 참여자 모집 공고 부산 동래구 사회형 세부내용 채용개요제단계 공공근로사업 채용인원 명일반노무 명 청년일자리 명 접수기간 수 금 점심시간 제외 근로기간 접수방법 주소지 동 행정복지센터일반노무 구청 일자리경제과 청년 일급 원 일 시간 주일 근무 채용개요하반기 지역공동체일자리사업 채용인원 명일반노무 명 청년일자리 명 접수기간 수 금 점심시간 제외 근로기간 접수방법 주소지 동 행정복지센터일반노무 구청 일자리경제과 청년 일급 원 일 시간 주일 근무 공공근로사업지역공동체일자리사업 중복 신청 불가택 기타 자세한 사항은 붙임 공고문 등 참조
632,부산진구 남성합창단 및 피오레여성합창단 가창지도자 모집 공고 부산 부산진구 사회형 세부내용 부산진구 남성합창단 및 피오레여성합창단 가창지도자 모집 공고를 다음과 같이 하고자 합니다 모집대상 가창지도자 명 남성합창단 가창지도자 명 피오레여성합창단 가창지도자 명 접수기간 화 목 일간 접수방법 방문 우편 전형방법 차 서류전형 차 실기 및 면접 목 합격자 발표 화 개별통보 접 수 처 부산진구청 문화관광과 예술계 붙임 부산진구 남성합창단 및 피오레여성합창단 가창지도자 모집 공고문 부 응시원서 등 부 끝
633,년 기장군 교통행정과 기간제근로자교통유발부담금 현장조사요원 채용 부산 기장군 사회형 세부내용 년 기장군 교통행정과 교통과징팀 기간제근로자 채용 계획을 다음과 같이 공고합니다 채용분야 및 인원 교통유발부담금 현장조사요원 명 채용방법 차 서류전형 및 차 면접심사를 통한 공개 채용 근로기간 개월 응시원서 접수기간 월 금 점심시간 제외 세부내용 및 제출서류 붙임 공고문 참조 문의 기장군 교통행정과 교통과징팀
